recent_pay_mean,pay_status_max,consecutive_delays,pay_0,severe_delay_count,pay_status_mean,financial_strain,pay_2,edu_payment_interaction,historical_pay_mean,pay_3,pay_volatility,pay_5,pay_4,pay_trend_change,pay_6,pay_amt1,pay_ratio_min,pay_improvement,pay_amt_mean,pay_amt_max,pay_amt2,pay_amt3,limit_bal,limit_per_age,util_rate_2,bill_recent_vs_avg,util_rate_max,pay_amt5,util_rate_mean,age_limit,util_rate_min,pay_ratio_max,payment_coverage_mean,age_utilization,debt_to_limit_max,bill_acceleration,util_rate_5,bill_amt_std,behavior_stability,default
0.6666666666666666,2,1,0,1,0.1666666666666666,6,0,0.3333333333333333,-0.3333333333333333,2,0.983192080250175,0,0,1.0,-1,2306,0.0012259910093992,1,1078.6666666666667,3738,12,50,200000,5714.285714285715,0.0489347553262233,1.927247411017318,0.0553647231763841,3738,0.028722356388218,68.0,0.0091399543002284,2.043739748496446,0.1877683648601601,0.976560117199414,0.0553647231763841,-2966,0.0091399543002284,3863.01321509518,2.131315992375405,0
-1.0,2,1,-1,1,-0.5,3,-1,-0.0,0.0,-1,1.224744871391589,-1,-1,-1.0,2,21818,0.0,-3,11051.333333333334,22301,9966,8583,260000,5000.0,0.0833458332852565,0.8324299858557285,0.0857189010811496,0,0.0566465770003448,132.6,0.0327575663170526,2.6181028410424982,0.75034513975331,2.8889754270175887,0.0857189010811496,-21113,0.0857189010811496,5895.637350335132,1.2362123880027516,0
-0.6666666666666666,0,0,-1,0,-0.8333333333333334,1,0,-0.8333333333333334,-1.0,-1,0.408248290463863,-1,-1,0.3333333333333333,-1,1000,0.0,0,3895.0,6500,6500,6500,630000,15000.0,0.0103174439405651,1.775583351620218,0.0192650487856368,2870,0.0108483954787373,258.3,0.0045555483245264,0.999846177511152,0.5698888021849395,0.4447842146282308,0.0192650487856368,5637,0.0103174439405651,2975.9478322040527,1.2050511638802526,0
1.6666666666666667,2,3,1,3,1.1666666666666667,8,2,1.1666666666666667,0.6666666666666666,2,0.9831920802501752,0,0,1.0,2,3200,0.0,-1,1783.3333333333333,3200,0,3000,70000,2258.064516129032,0.9624005371351838,1.1656997085839305,0.9624005371351838,1500,0.8063813374094657,21.0,0.5162354823502522,0.0486300016716563,0.0315926846695759,24.19144012228397,0.9624005371351838,-3235,0.5162354823502522,15453.61289472465,1.120309929709075,1
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,3000,0.0423202798781175,0,3000.0,3000,3000,3000,250000,8333.333333333334,0.2682389270442918,1.1384513258939446,0.2835468658125367,3000,0.2490596704279849,72.5,0.2220471118115527,0.0540413957091131,0.0481809032313325,7.222730442411564,0.2835468658125367,328,0.22749909000364,6004.421617996746,0.0964315283794582,0
1.0,2,2,1,1,0.5,6,2,1.0,0.0,0,0.8366600265340756,0,0,1.0,0,0,0.0,1,1033.3333333333333,1500,1500,1100,50000,2083.3333333333335,0.5834483310333793,1.5460793597458533,1.012259754804904,1300,0.6547069058618827,11.5,0.5623087538249235,0.0514156440666346,0.0315654958583014,15.058258834823302,1.012259754804904,20384,0.5906081878362432,8786.707324134564,0.7787692493379257,0
0.6666666666666666,2,4,0,4,1.3333333333333333,7,0,0.0,2.0,2,1.0327955589886446,2,2,-1.3333333333333337,2,3200,0.0,-2,1058.3333333333333,3200,0,1500,20000,800.0,0.9004549772511374,0.8689705840797988,0.9551522423878808,1650,0.884630768461577,4.8,0.7687615619219039,0.2081030109904402,0.0598142461521071,21.23113844307785,0.9551522423878808,-3216,0.8952052397380131,1264.2065891301152,1.301685281437687,1
0.0,0,0,0,0,-0.5,0,0,-0.0,-1.0,0,0.5477225575051661,-1,-1,1.0,-1,10358,0.0405618629252404,1,60316.166666666664,195599,10000,75940,320000,6400.0,0.7704225924293987,1.573172398086996,0.7915162765116359,195599,0.5031307193831687,156.8,0.0182999428126787,33.39576575038416,0.3746287583526135,24.653405249775265,0.7915162765116359,-45123,0.0182999428126787,100499.35287486516,1.8036481043602344,0
-1.0,1,1,1,0,-1.5,2,-2,-0.0,-2.0,-2,1.224744871391589,-2,-2,1.0,-2,0,0.0,3,0.0,0,0,0,360000,7200.0,0.0,0.0,0.0,0,0.0,176.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
-1.0,1,1,1,0,-1.5,2,-2,-0.0,-2.0,-2,1.224744871391589,-2,-2,1.0,-2,0,0.0,3,0.0,0,0,0,180000,6000.0,0.0,0.0,0.0,0,0.0,52.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,0,0,0,0,-0.1666666666666666,1,0,-0.3333333333333333,-0.3333333333333333,0,0.408248290463863,0,0,0.3333333333333333,-1,3000,0.0408329930583911,1,7038.5,33764,1537,1000,130000,3250.0,0.2129829770540226,1.8576951948922016,0.2950592687748555,930,0.1588231372579185,50.7,0.0071537911246836,36.26638023630505,0.3408914791256336,6.194102353058823,0.2950592687748555,7471,0.0907839170467919,13000.086467661156,2.4926324376121145,0
-1.0,-1,0,-1,0,-1.0,0,-1,-1.0,-1.0,-1,0.0,-1,-1,0.0,-1,316,0.0,0,263.3333333333333,632,316,0,120000,3000.0,0.0026333113890717,0.996845425867508,0.0052666227781435,316,0.0026333113890717,46.8,0.0,632.0,0.8328940432261466,0.1026991441737985,0.0052666227781435,0,0.0052666227781435,199.85594812264156,1.530370208419797,1
0.6666666666666666,2,3,2,4,1.3333333333333333,5,0,1.3333333333333333,2.0,0,1.0327955589886446,2,2,-1.3333333333333337,2,2007,0.0,0,1835.0,3601,3582,0,70000,2592.5925925925926,0.6063484807359895,0.9285862265096184,0.6700618562591963,0,0.6320743037004234,18.2,0.5869487578748875,0.0843895773453329,0.04147267549609,16.433931896211007,0.6700618562591963,1217,0.6700618562591963,2194.01890754539,0.9256299388638282,1
-2.0,-2,0,-2,0,-2.0,1,-2,-0.0,-2.0,-2,0.0,-2,-2,0.0,-2,19428,0.0,0,3764.8333333333335,19428,1473,560,450000,10975.60975609756,0.0431554596545341,1.226205924882281,0.0431554596545341,0,0.0099870148436707,180.0,0.0,1128.0,0.8376844915819921,0.3994805937468287,0.0431554596545341,-31855,0.0,7600.219323589726,3.734450240724906,1
0.0,0,0,0,0,-0.1666666666666666,0,0,-0.0,-0.3333333333333333,0,0.408248290463863,0,-1,0.3333333333333333,0,5757,0.0,0,2733.3333333333335,5757,0,5398,90000,3750.0,0.0785546827257474,0.8931283338562911,0.092132309641004,2045,0.0590067517768321,20.7,0.0,5398.0,0.5146712694178566,1.3571552908671387,0.092132309641004,-9396,0.0706658814902056,2885.01720387707,1.3942114186202703,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,1973,0.02778703086831,0,1315.1666666666667,1973,1426,1001,50000,2083.3333333333335,0.8361832763344733,1.3332648937709108,0.9523809523809524,1062,0.7143023806190544,11.5,0.5793284134317314,0.0494338580502623,0.0368228991675066,16.42895475423825,0.9523809523809524,23,0.5965680686386272,7632.705560066277,0.50255823830493,0
-0.6666666666666666,1,1,1,0,-0.8333333333333334,2,-2,-0.0,-1.0,-1,0.983192080250175,-1,-1,0.3333333333333333,-1,0,-8.928571428571429,2,416.6666666666667,1000,1000,0,60000,2142.8571428571427,-0.0070832152797453,1.685567010309278,0.0043165947234212,0,-0.0010944262040077,16.2,-0.0070832152797453,0.0,-6.361323155216285,-0.0295495075082081,0.0043165947234212,1000,0.0021166313894768,240.33864996430904,-2.5395713786419263,1
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,1300,0.0515852788255683,0,1185.3333333333333,1500,1300,1000,50000,1612.9032258064517,0.3227535449291014,1.2046065874556888,0.4508109837803244,1000,0.374219182283021,15.0,0.3227535449291014,0.0838973096929358,0.0633478520339541,11.226575468490632,0.4508109837803244,7428,0.378612427751445,2247.160756747649,0.298526433064861,0
-1.0,-1,0,-1,0,-1.0,1,-1,-2.0,-1.0,-1,0.0,-1,-1,0.0,-1,3415,0.0,0,6594.5,30430,3421,2044,50000,1041.6666666666667,0.0682986340273194,0.09698115084299,0.6085878282434352,257,0.1340239861869429,23.5,0.0051398972020559,14.9093581577658,0.984033425352533,6.299127350786319,0.6085878282434352,-2764,0.6085878282434352,11700.59074861892,3.5303057159725393,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,1500,0.0,0,1100.0,1600,1500,1000,50000,1851.851851851852,0.3314933701325973,0.9473261371127224,0.367492650146997,1600,0.3236001946627734,13.0,0.2279954400911981,0.0978473581213307,0.0679830660362782,8.413605061232108,0.367492650146997,-325,0.367492650146997,2579.187288016647,0.7043518823511965,0
-1.0,-1,0,-1,0,-1.0,0,-1,-0.0,-1.0,-1,0.0,-1,-1,0.0,-1,17270,0.0,0,16248.166666666666,37292,13281,15339,230000,8214.285714285714,0.0750648910222129,0.8780153315985653,0.1605340846344146,37292,0.0824242793147276,62.1,0.0576780100956082,2.606374056471904,0.85706875785735,2.225455541497646,0.1605340846344146,-4618,0.0622040773735766,8922.787045910412,1.2098042872465815,0
0.6666666666666666,2,1,2,1,0.3333333333333333,5,0,0.3333333333333333,0.0,0,0.816496580927726,0,0,0.6666666666666666,0,1718,0.0302352096617541,2,1155.6666666666667,1718,1500,1000,50000,1470.5882352941176,0.5923481530369392,1.2056493827160495,0.6103477930441391,1000,0.5062198756024879,16.5,0.4420311593768125,0.0562928012058062,0.0456574702047804,16.7052558948821,0.6103477930441391,-6616,0.4643307133857323,3732.203196504713,0.4711131653250098,1
0.0,0,0,0,0,0.0,4,0,0.0,0.0,0,0.0,0,0,0.0,0,3023,0.0324924492406247,0,3124.0,3511,3511,3302,100000,3030.3030303030305,0.8407015929840702,1.1271557598996855,0.930350696493035,3200,0.8253867461325387,32.0,0.7558824411755882,0.0417618231991626,0.0378484688170132,26.41237587624124,0.930350696493035,7774,0.7870221297787022,5969.376340958911,0.1820791746070246,0
-2.0,-2,0,-2,0,-2.0,0,-2,-2.0,-2.0,-2,0.0,-2,-2,0.0,-2,4152,0.0137318029115341,0,26417.0,71439,22827,7521,500000,9090.90909090909,0.0083039833920332,0.5214632206759444,0.1428777142445715,981,0.0419145828375009,270.0,0.0083039833920332,9.49734113267748,1.260503399737564,2.2633874732250536,0.1428777142445715,25347,0.1428777142445715,25528.286387195418,2.3115911502654587,0
-2.0,-2,0,-2,0,-2.0,1,-2,-0.0,-2.0,-2,0.0,-2,-2,0.0,-2,5006,0.0,0,7570.833333333333,31178,31178,3180,500000,8474.57627118644,0.01001197997604,1.410294218503532,0.062259875480249,5293,0.0194392944547444,290.0,0.0,5293.0,0.778905673965603,1.1274790783751765,0.062259875480249,34827,0.0,11431.275915953856,2.729609354957508,0
-1.3333333333333333,-1,0,-1,0,-1.5,2,-1,-0.0,-1.6666666666666667,-2,0.5477225575051661,-2,-2,0.3333333333333335,-1,131,-3.046153846153846,0,380.0,792,396,396,160000,5161.290322580645,-0.0008187448828444,7.172367485583379,0.1891550677808263,792,0.0263665018760299,48.0,-0.0117749264067099,0.0043282891693649,0.0900722948682495,0.7909950562808982,0.1891550677808263,30000,-0.0092999418753632,12775.740709120028,3.7800655023227487,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,8026,0.0349179428343393,0,6987.166666666667,8060,8060,6300,280000,6829.268292682927,0.6475976871511173,1.045827830909463,0.6660797640008429,6400,0.6368887968257256,112.0,0.6086049692679669,0.0444495916262704,0.039181179426119,25.475551873029023,0.6660797640008429,4269,0.6210727818829218,5715.692880132731,0.1509948740552089,0
0.0,0,0,0,0,-0.1666666666666666,0,0,-0.1666666666666666,-0.3333333333333333,0,0.408248290463863,0,0,0.3333333333333333,-1,1500,-1.682466294910708,1,8891.5,47671,1518,2043,60000,2608.695652173913,0.1634306094898418,2.7977079138919003,0.3109948167530541,47671,0.0896623945156469,13.2,-0.472242129297845,0.1845695184750203,1.652695167286245,1.9725726793442329,0.3109948167530541,6510,-0.472242129297845,17082.189770830515,5.312617772786477,0
-0.3333333333333333,1,1,1,0,-1.1666666666666667,0,-1,-0.0,-2.0,-1,1.1690451944500122,-2,-2,1.6666666666666667,-2,780,0.0,3,130.0,780,0,0,50000,1923.076923076923,0.0155996880062398,0.0,0.0155996880062398,0,0.0025999480010399,12.5,0.0,780.0,0.998719590268886,0.0649987000259994,0.0155996880062398,-1560,0.0,318.43366656181314,4.861582695600201,1
0.0,2,1,-1,1,-0.3333333333333333,3,-1,-0.0,-0.6666666666666666,2,1.2110601416389968,0,-1,0.6666666666666666,-1,9075,0.0,0,6226.166666666667,9976,0,9976,280000,8750.0,0.0324105985335766,0.057852039729714,0.0641997707151045,9525,0.0307397711674839,86.8,0.0017785650765532,18.18637274549098,0.7233560529780807,0.9529329061920018,0.0641997707151045,-13011,0.0641997707151045,5867.0824578035945,1.4161425115434432,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,10000,0.0223183149672199,0,40640.0,188840,7000,6000,360000,10588.235294117649,0.61470940358499,0.7947917228277692,1.7463812600520554,28000,0.7642344512005984,118.8,0.4978430615470512,0.3003658342611738,0.1477144961811344,25.219736889619742,1.7463812600520554,-17029,0.5443568212310521,173906.60401654293,2.4313741985036574,0
0.0,0,0,0,0,0.0,4,0,0.0,0.0,0,0.0,0,0,0.0,0,3000,0.0378954389049734,0,3223.6666666666665,4500,4500,4042,70000,2692.3076923076924,0.9571148983585948,1.03121706858897,0.9645719346866474,2800,0.9353580663133384,17.5,0.9099727146755048,0.0671641791044776,0.0492341997215271,23.38395165783346,0.9645719346866474,-2528,0.9245296495764346,1600.6006372609002,0.2866887974000784,0
0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,1500,0.0838691641039977,0,1204.5,2927,2927,1000,10000,434.7826086956522,0.3183681631836816,0.4946633285017789,0.6002399760023998,1000,0.3793120687931206,2.2,0.1876812318768123,0.918995290423862,0.3175028556365873,8.344865513448653,0.6002399760023998,1512,0.366963303669633,1372.6774930769427,1.144544451716973,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,3000,0.0429780954973281,0,3333.3333333333335,4000,3000,3000,140000,3684.2105263157896,0.4395968600224284,0.926997974762424,0.4985821529846215,4000,0.4584895822172699,51.8,0.425025535531889,0.062226785519827,0.0519298427824009,16.964114542038985,0.4985821529846215,-659,0.4791322919122006,3752.575009243653,0.2133333021042213,0
0.0,2,1,0,1,0.3333333333333333,5,0,0.0,0.6666666666666666,0,0.816496580927726,0,2,-0.6666666666666666,0,3000,0.0,0,2166.6666666666665,5000,5000,0,40000,1290.3225806451612,0.532361690957726,0.7715281504983321,0.7299067523311917,3000,0.6132555019457847,12.0,0.4731631709207269,0.234785875281743,0.0883236177353824,18.39766505837354,0.7299067523311917,2258,0.6658833529161771,3754.221006635953,1.0483707684185806,0
-2.0,-2,0,-2,0,-2.0,2,-2,-0.0,-2.0,-2,0.0,-2,-2,0.0,-2,0,0.0,0,0.0,0,0,0,210000,7000.0,0.0,0.0,0.0,0,0.0,60.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
0.6666666666666666,2,1,0,1,0.1666666666666666,6,0,0.0,-0.3333333333333333,2,0.983192080250175,0,-1,1.0,0,3000,0.0,0,3345.8333333333335,16741,0,16741,20000,869.5652173913044,0.824158792060397,1.0609322610734364,0.8337083145842707,0,0.6610336149859174,4.4,0.0,1.0594899057021707,0.2530600410946816,14.542739529690182,0.8337083145842707,-3140,0.8337083145842707,6548.419890833717,2.48711011635227,1
-0.3333333333333333,0,0,0,0,-0.5,3,0,-1.5,-0.6666666666666666,-1,0.8366600265340756,0,0,0.3333333333333333,-2,1013,0.0,2,363.8333333333333,1170,1170,0,150000,3191.4893617021276,0.0202265318231211,2.720512039012496,0.0297531349791001,0,0.0109299271338191,69.0,0.0,0.385502471169687,0.2218946940435048,0.5027766481556789,0.0297531349791001,-435,0.0,1773.8976013287802,2.632243973080797,1
-1.0,-1,0,-1,0,-1.0,1,-1,-1.0,-1.0,-1,0.0,-1,-1,0.0,-1,21540,0.3701239888816015,0,15555.333333333334,24677,15138,24677,380000,11515.151515151516,0.0566840613577332,1.1705698434955278,0.0842576730061236,11875,0.0503573236210781,121.6,0.0311814968907976,1.630459200528576,0.8128832218506131,1.611434355874502,0.0842576730061236,-5545,0.0311814968907976,7800.678263245233,0.8139969770089382,0
0.0,0,0,0,0,0.0,4,0,0.0,0.0,0,0.0,0,0,0.0,0,1318,0.0361451968989064,0,1041.0,1318,1315,704,20000,800.0,0.9239038048097596,0.90386475098432,1.023948802559872,912,0.9650350815792544,4.8,0.8723063846807659,0.0755387436955525,0.0539327006933711,23.160841957902104,1.023948802559872,-35,1.023948802559872,1134.2313109179568,0.29209324636072,0
1.6666666666666667,2,5,1,4,1.5,5,2,3.0,1.3333333333333333,2,0.8366600265340756,2,2,0.3333333333333335,0,0,0.0,1,1350.0,3100,3100,2000,70000,1627.906976744186,0.5167211896972901,0.9704564706704276,0.5631776688904444,1500,0.5452588772541346,29.4,0.5167211896972901,0.0857016476832909,0.0353691711824219,22.900872844673653,0.5631776688904444,3055,0.5522635390922986,1306.3378838059723,0.920912034837335,1
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,2000,0.0300670495204305,0,1601.0,2000,1606,1500,100000,2272.7272727272725,0.5116248837511624,1.3927848230143558,0.6155838441615584,1500,0.441970580294197,43.0,0.3325766742332576,0.0504795557799091,0.036223631715098,19.004734952650473,0.6155838441615584,3057,0.3576164238357616,10600.682595946357,0.4734092267950422,0
-2.0,-2,0,-2,0,-2.0,1,-2,-2.0,-2.0,-2,0.0,-2,-2,0.0,-2,7875,0.0,0,5111.333333333333,11185,7600,11185,310000,6200.0,0.0253773374924597,1.830685912397181,0.0434353437569556,464,0.0237230417536287,151.9,0.0014967693652601,1.4715169056703066,0.6950097448216471,1.1624290459278086,0.0434353437569556,5331,0.0114322211863832,4781.898510703324,1.528846120506755,0
1.0,2,2,1,1,0.5,5,2,0.0,0.0,0,0.8366600265340756,0,0,1.0,0,1300,0.0313986909161171,1,1707.6666666666667,2010,2010,1762,180000,6923.076923076923,0.231898711673824,0.9585386464575528,0.251770823495425,1790,0.2399532965557599,45.0,0.230009833278704,0.0481517859281795,0.0395366425881336,5.9988324138939975,0.251770823495425,676,0.24677640679774,1525.0044480809445,0.1732126773045196,0
0.6666666666666666,2,1,2,1,0.3333333333333333,6,0,0.0,0.0,0,0.816496580927726,0,0,0.6666666666666666,0,1600,0.0333704469540321,2,2144.5,5000,1718,1049,150000,5000.0,0.2332851114325904,1.5690694003632104,0.3081579456136959,2000,0.1963886907420617,43.5,0.1102659315604562,0.3022791850553171,0.0727969131891011,5.69527203151979,0.3081579456136959,7672,0.1402790648062346,10601.763395775251,1.0278244358867992,0
-2.0,-2,0,-2,0,-2.0,0,-2,-0.0,-2.0,-2,0.0,-2,-2,0.0,-2,3640,0.0,0,1080.5,3640,162,0,500000,10869.565217391304,0.0072799854400291,1.36168691922802,0.0072799854400291,2530,0.0027959944080111,225.0,0.0,151.0,0.7727977112885922,0.1258197483605032,0.0072799854400291,-5213,0.0003019993960012,1523.295506459597,2.562172704879371,0
0.0,0,0,0,0,-0.5,1,0,-1.0,-1.0,0,0.5477225575051661,-1,-1,1.0,-1,8500,-13.27433628318584,1,4863.166666666667,9000,1500,7500,180000,5142.857142857143,0.0877384014533252,1.7743367623172712,0.0910328275954022,9000,0.0512997150015833,61.2,-0.0037722012655485,0.8884150675195451,0.5266492193845321,1.7441903100538334,0.0910328275954022,-6759,-0.0037722012655485,6297.269821120896,1.4744411758798754,0
0.0,0,0,0,0,0.0,4,0,0.0,0.0,0,0.0,0,0,0.0,0,8083,0.028551263574305,0,5677.0,8083,7296,5253,180000,5142.857142857143,0.963550202498875,1.1080968701174336,0.977139015894356,4816,0.8818117677124016,61.2,0.7217626568741284,0.0459556419746769,0.0357657741848433,29.981600102221652,0.977139015894356,1314,0.7344514752695819,21570.885368941166,0.426349488060714,0
1.3333333333333333,3,5,-1,5,1.6666666666666667,5,3,0.0,2.0,2,1.3662601021279464,2,2,-0.6666666666666667,2,0,0.0,-3,316.6666666666667,1200,0,700,200000,5714.285714285715,0.0054899725501372,1.41003998223012,0.0079349603251983,1200,0.0056224718876405,68.0,0.0034999825000874,1.7118402282453635,0.2815649081209247,0.1911640441797791,0.0079349603251983,173,0.0034999825000874,345.7303862838787,1.9297248864669412,0
0.0,0,0,0,0,0.0,4,0,0.0,0.0,0,0.0,0,0,0.0,0,17000,0.0333148250971682,0,18171.5,30000,15029,30000,400000,13333.333333333334,0.997140007149982,1.0510729174054547,1.0105099737250658,12000,0.9517226206934484,116.0,0.8916377709055727,0.0742195811046842,0.0477330427499878,27.59995600011,1.0105099737250658,6625,0.8916377709055727,22512.981535105475,0.4487510974318318,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,1516,0.0529689072514434,0,1469.3333333333333,2000,1300,1000,500000,17241.379310344826,0.0472759054481891,1.249605760904243,0.0472759054481891,2000,0.0365662602008129,140.0,0.0276539446921106,0.1446340757882557,0.0803646308113035,1.023855285622762,0.0472759054481891,-5550,0.0276539446921106,4201.8060600968565,0.5391828656699246,1
0.0,0,0,0,0,-0.1666666666666666,3,0,-0.1666666666666666,-0.3333333333333333,0,0.408248290463863,0,0,0.3333333333333333,-1,4025,0.0,1,2020.0,4025,2095,1000,70000,1750.0,1.0294138655162068,1.739215878942714,1.0294138655162068,3000,0.5815202639962286,27.3,0.0118569734718075,0.2128112364332836,0.0496227118075031,22.679290295852915,1.0294138655162068,-3382,0.2013685518778303,33545.428272716985,1.5275517814910426,0
2.0,2,6,2,6,2.0,5,2,0.0,2.0,2,0.0,2,2,0.0,2,0,0.0,0,1020.8333333333334,2700,2700,0,50000,1666.6666666666667,0.4859902801943961,0.9507990867579909,0.5652686946261075,1200,0.5255694886102278,14.5,0.4859902801943961,0.1111065388255627,0.0388457269700332,15.241515169696603,0.5652686946261075,2978,0.5533289334213316,1531.092028586133,1.2510713283928063,1
0.0,0,0,0,0,-1.0,3,0,-1.0,-2.0,0,1.095445115010332,-2,-2,2.0,-2,1000,0.0,2,166.66666666666666,1000,0,0,50000,1063.8297872340424,0.5833083338333234,2.976472620487131,0.5833083338333234,0,0.1929428078105104,23.0,0.0,0.0348201539050802,0.0172756327200483,8.875369159283482,0.5833083338333234,-29614,0.0,14946.255968190382,3.9839828232834007,1
